time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport,Len
1783945483.6681283,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,172.217.213.119,59626,443,66
1783945483.6681836,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,113,6,142.250.21.132,192.168.1.6,443,47190,682
1783945483.668259,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,113,6,142.250.21.132,192.168.1.6,443,47204,97
1783945483.6683147,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,142.250.21.132,47190,443,90
1783945483.6683702,b9:63:90:49:00:3c,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,142.250.21.132,47190,443,66
1783945483.668472,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,113,6,142.251.24.102,192.168.1.6,443,39800,682
1783945483.668531,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,113,6,172.217.213.119,192.168.1.6,443,59626,1466
1783945483.6686394,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,142.251.24.102,39800,443,90
1783945483.6687076,b9:63:90:49:00:3c,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,142.251.24.102,39800,443,66
1783945483.6687655,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,113,6,172.217.213.119,192.168.1.6,443,59626,1466
1783945483.6688204,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,113,6,142.250.21.132,192.168.1.6,443,47186,682
1783945483.6688707,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,172.217.213.119,59626,443,66
1783945483.668944,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,142.250.21.132,47186,443,90
