time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport,Len
1783945140.8340492,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,36063,183
1783945140.8341267,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,34545,53,69
1783945140.8342035,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,34545,133
1783945140.8342764,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,43725,53,69
1783945140.834349,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,43725,119
1783945140.8344316,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,60535,53,70
1783945140.8345017,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,56124,53,79
1783945140.8345726,b9:63:90:49:00:49,aa:aa:03:00:00:00,2048,64,17,192.168.1.6,168.126.63.1,56124,53,79
1783945140.8346484,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,56124,170
1783945140.83473,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,60535,86
1783945140.8348064,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,56124,182
1783945140.8348718,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,150.171.110.135,45914,443,74
1783945140.8349452,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,54287,53,70
1783945140.8350227,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,54287,144
1783945140.8350906,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,43,6,150.171.110.135,192.168.1.6,443,45914,74
1783945140.8351512,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,150.171.110.135,45914,443,66
1783945140.8352115,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,150.171.110.135,45914,443,1494
1783945140.8352783,b9:63:90:49:01:a9,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,150.171.110.135,45914,443,431
1783945140.8353443,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,43,6,150.171.110.135,192.168.1.6,443,45914,66
1783945140.835416,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,43,6,150.171.110.135,192.168.1.6,443,45914,66
1783945140.8354852,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,46355,53,70
1783945140.8355486,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,43,6,150.171.110.135,192.168.1.6,443,45914,165
1783945140.8356106,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,150.171.110.135,45914,443,66
1783945140.835665,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,150.171.110.135,45914,443,673
1783945140.8357449,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,46355,166
1783945140.8358228,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,37715,53,70
1783945140.8358963,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,37715,182
1783945140.8359592,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,43,6,150.171.110.135,192.168.1.6,443,45914,2962
1783945140.8360226,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,150.171.110.135,45914,443,66
1783945140.8360784,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,43,6,150.171.110.135,192.168.1.6,443,45914,1266
1783945140.8361373,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,43,6,150.171.110.135,192.168.1.6,443,45914,2962
1783945140.8361974,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,43,6,150.171.110.135,192.168.1.6,443,45914,2337
1783945140.8362596,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,150.171.110.135,45914,443,66
